dataId, x, y, latitude, longitude, zone
f475ddc15bb32fda936e159262634568, 554493.59686289, 4173689.61246492, 37.70882891, -122.38176457, 10S
f475ddc15bb32fda936e159262634568, 554504.69186973, 4173697.38424960, 37.70889830, -122.38163812, 10S
f475ddc15bb32fda936e159262634568, 554511.33508196, 4173704.10283058, 37.70895846, -122.38156226, 10S
f475ddc15bb32fda936e159262634568, 554532.61954638, 4173736.40312382, 37.70924831, -122.38131837, 10S
f475ddc15bb32fda936e159262634568, 554538.13687768, 4173753.23235724, 37.70939966, -122.38125452, 10S
f475ddc15bb32fda936e159262634568, 554540.12601360, 4173763.06777279, 37.70948818, -122.38123122, 10S
f475ddc15bb32fda936e159262634568, 554539.81887479, 4173781.91120162, 37.70965803, -122.38123329, 10S
f475ddc15bb32fda936e159262634568, 554537.50192889, 4173799.58532355, 37.70981747, -122.38125825, 10S
f475ddc15bb32fda936e159262634568, 554532.06165508, 4173814.23374233, 37.70994981, -122.38131887, 10S
f475ddc15bb32fda936e159262634568, 554526.19204123, 4173824.13629973, 37.71003941, -122.38138472, 10S
f475ddc15bb32fda936e159262634568, 554501.58660581, 4173851.82671477, 37.71029044, -122.38166179, 10S
f475ddc15bb32fda936e159262634568, 554499.06984102, 4173853.09085582, 37.71030199, -122.38169024, 10S
f475ddc15bb32fda936e159262634568, 554484.60243803, 4173864.16701185, 37.71040268, -122.38185354, 10S
f475ddc15bb32fda936e159262634568, 554480.01145482, 4173868.40415812, 37.71044114, -122.38190531, 10S
f475ddc15bb32fda936e159262634568, 554461.01845069, 4173879.51941946, 37.71054245, -122.38211995, 10S
f475ddc15bb32fda936e159262634568, 554437.50117536, 4173890.47274864, 37.71064257, -122.38238593, 10S
f475ddc15bb32fda936e159262634568, 554432.14827661, 4173892.52545693, 37.71066138, -122.38244650, 10S
f475ddc15bb32fda936e159262634568, 554422.97027709, 4173894.86513093, 37.71068302, -122.38255045, 10S
f475ddc15bb32fda936e159262634568, 554415.32839020, 4173899.22012822, 37.71072272, -122.38263682, 10S
f475ddc15bb32fda936e159262634568, 554399.39078150, 4173901.18205957, 37.71074135, -122.38281748, 10S
f475ddc15bb32fda936e159262634568, 554372.22535431, 4173900.84273577, 37.71073990, -122.38312569, 10S
f475ddc15bb32fda936e159262634568, 554357.80543454, 4173896.35488592, 37.71070031, -122.38328962, 10S
f475ddc15bb32fda936e159262634568, 554351.19184486, 4173892.98709773, 37.71067035, -122.38336490, 10S
f475ddc15bb32fda936e159262634568, 554344.59992753, 4173884.07216073, 37.71059039, -122.38344035, 10S
f475ddc15bb32fda936e159262634568, 554333.29962382, 4173873.03102636, 37.71049155, -122.38356937, 10S

1de101a7d80f6d96a0197497abbadf10, 553382.53822352, 4175671.71859426, 37.72675871, -122.39422354, 10S
1de101a7d80f6d96a0197497abbadf10, 553372.25624772, 4175667.65829289, 37.72672272, -122.39434052, 10S
1de101a7d80f6d96a0197497abbadf10, 553369.48230570, 4175662.62689041, 37.72667753, -122.39437236, 10S
1de101a7d80f6d96a0197497abbadf10, 553360.51176741, 4175633.00193287, 37.72641105, -122.39447633, 10S
1de101a7d80f6d96a0197497abbadf10, 553360.85651521, 4175581.23083153, 37.72594443, -122.39447621, 10S
1de101a7d80f6d96a0197497abbadf10, 553366.47517928, 4175545.69782000, 37.72562385, -122.39441506, 10S
1de101a7d80f6d96a0197497abbadf10, 553371.61193903, 4175524.51890337, 37.72543267, -122.39435833, 10S
1de101a7d80f6d96a0197497abbadf10, 553385.09362978, 4175504.38982524, 37.72525046, -122.39420683, 10S
1de101a7d80f6d96a0197497abbadf10, 553391.28794597, 4175498.16199375, 37.72519397, -122.39413700, 10S
1de101a7d80f6d96a0197497abbadf10, 553413.63337586, 4175479.92800068, 37.72502833, -122.39388479, 10S
1de101a7d80f6d96a0197497abbadf10, 553444.48610257, 4175461.81681159, 37.72486329, -122.39353603, 10S
1de101a7d80f6d96a0197497abbadf10, 553480.38057749, 4175446.76886797, 37.72472557, -122.39312985, 10S
1de101a7d80f6d96a0197497abbadf10, 553516.15592075, 4175444.82703298, 37.72470598, -122.39272405, 10S
1de101a7d80f6d96a0197497abbadf10, 553539.76788408, 4175446.95242178, 37.72472376, -122.39245597, 10S
1de101a7d80f6d96a0197497abbadf10, 553561.40278077, 4175457.19337355, 37.72481479, -122.39220972, 10S
1de101a7d80f6d96a0197497abbadf10, 553582.42691168, 4175475.48161615, 37.72497839, -122.39196982, 10S
1de101a7d80f6d96a0197497abbadf10, 553609.47614603, 4175515.32724497, 37.72533593, -122.39165995, 10S
1de101a7d80f6d96a0197497abbadf10, 553621.17918047, 4175544.69807377, 37.72559995, -122.39152499, 10S
1de101a7d80f6d96a0197497abbadf10, 553628.02273640, 4175578.04344933, 37.72590009, -122.39144488, 10S
1de101a7d80f6d96a0197497abbadf10, 553629.62896050, 4175629.92472395, 37.72636759, -122.39142283, 10S
1de101a7d80f6d96a0197497abbadf10, 553623.23211369, 4175668.51273842, 37.72671575, -122.39149257, 10S
1de101a7d80f6d96a0197497abbadf10, 553593.33477140, 4175711.97910517, 37.72710926, -122.39182862, 10S
1de101a7d80f6d96a0197497abbadf10, 553575.02236462, 4175727.11988109, 37.72724679, -122.39203530, 10S
1de101a7d80f6d96a0197497abbadf10, 553556.93340059, 4175737.19770682, 37.72733868, -122.39223982, 10S
1de101a7d80f6d96a0197497abbadf10, 553528.30523197, 4175742.98440841, 37.72739251, -122.39256424, 10S
1de101a7d80f6d96a0197497abbadf10, 553508.73938889, 4175744.85725080, 37.72741053, -122.39278613, 10S
1de101a7d80f6d96a0197497abbadf10, 553480.97829117, 4175745.49385982, 37.72741789, -122.39310109, 10S
1de101a7d80f6d96a0197497abbadf10, 553462.58587326, 4175745.17643131, 37.72741610, -122.39330982, 10S
1de101a7d80f6d96a0197497abbadf10, 553436.34076718, 4175740.99890869, 37.72737998, -122.39360794, 10S
1de101a7d80f6d96a0197497abbadf10, 553429.19695806, 4175736.77193318, 37.72734230, -122.39368932, 10S
1de101a7d80f6d96a0197497abbadf10, 553401.07892124, 4175712.34311203, 37.72712377, -122.39401018, 10S
1de101a7d80f6d96a0197497abbadf10, 553396.01880373, 4175703.10800012, 37.72704083, -122.39406827, 10S
1de101a7d80f6d96a0197497abbadf10, 553386.11269686, 4175671.65435299, 37.72675793, -122.39418299, 10S
1de101a7d80f6d96a0197497abbadf10, 553382.26658450, 4175655.19302266, 37.72660979, -122.39422784, 10S
1de101a7d80f6d96a0197497abbadf10, 553377.07880439, 4175644.80239383, 37.72651644, -122.39428747, 10S

113660399fd7fbc159ba8cd6781a7d37, 553877.46479758, 4174777.93302641, 37.71867420, -122.38867370, 10S
113660399fd7fbc159ba8cd6781a7d37, 553872.26343200, 4174775.30487849, 37.71865082, -122.38873291, 10S
113660399fd7fbc159ba8cd6781a7d37, 553865.60035729, 4174767.65257071, 37.71858224, -122.38880908, 10S
113660399fd7fbc159ba8cd6781a7d37, 553823.05194585, 4174665.99737025, 37.71766854, -122.38929935, 10S
113660399fd7fbc159ba8cd6781a7d37, 553822.03248296, 4174606.06489397, 37.71712844, -122.38931535, 10S
113660399fd7fbc159ba8cd6781a7d37, 553828.85003109, 4174576.02378951, 37.71685729, -122.38924022, 10S
113660399fd7fbc159ba8cd6781a7d37, 553847.36932118, 4174533.25629155, 37.71647074, -122.38903328, 10S
113660399fd7fbc159ba8cd6781a7d37, 553856.82870620, 4174516.46545674, 37.71631885, -122.38892719, 10S
113660399fd7fbc159ba8cd6781a7d37, 553885.49668183, 4174481.59606409, 37.71600289, -122.38860452, 10S
113660399fd7fbc159ba8cd6781a7d37, 553923.62699361, 4174462.47307486, 37.71582830, -122.38817333, 10S
113660399fd7fbc159ba8cd6781a7d37, 553962.76723249, 4174454.84519129, 37.71575724, -122.38772982, 10S
113660399fd7fbc159ba8cd6781a7d37, 554005.66010089, 4174456.32386384, 37.71576804, -122.38724307, 10S
113660399fd7fbc159ba8cd6781a7d37, 554031.56285744, 4174468.24058449, 37.71587392, -122.38694830, 10S
113660399fd7fbc159ba8cd6781a7d37, 554057.50715321, 4174485.36966603, 37.71602677, -122.38665268, 10S
113660399fd7fbc159ba8cd6781a7d37, 554088.76223065, 4174524.54675396, 37.71637802, -122.38629516, 10S
113660399fd7fbc159ba8cd6781a7d37, 554105.41390201, 4174569.00962966, 37.71677777, -122.38610293, 10S
113660399fd7fbc159ba8cd6781a7d37, 554107.96274048, 4174582.23300399, 37.71689680, -122.38607302, 10S
113660399fd7fbc159ba8cd6781a7d37, 554107.69352617, 4174626.43624485, 37.71729521, -122.38607279, 10S
113660399fd7fbc159ba8cd6781a7d37, 554095.31146902, 4174672.00376679, 37.71770664, -122.38620989, 10S
113660399fd7fbc159ba8cd6781a7d37, 554072.55853641, 4174709.60349730, 37.71804686, -122.38646524, 10S
113660399fd7fbc159ba8cd6781a7d37, 554042.44642511, 4174747.06731531, 37.71838629, -122.38680411, 10S
113660399fd7fbc159ba8cd6781a7d37, 554020.33511595, 4174766.29613241, 37.71856090, -122.38705356, 10S
113660399fd7fbc159ba8cd6781a7d37, 553987.48299428, 4174788.35766869, 37.71876167, -122.38742466, 10S
113660399fd7fbc159ba8cd6781a7d37, 553963.85184593, 4174799.77410380, 37.71886596, -122.38769193, 10S
113660399fd7fbc159ba8cd6781a7d37, 553934.85637118, 4174808.74948289, 37.71894856, -122.38802025, 10S
113660399fd7fbc159ba8cd6781a7d37, 553917.86480738, 4174809.95943663, 37.71896047, -122.38821295, 10S
113660399fd7fbc159ba8cd6781a7d37, 553886.47957493, 4174778.45279688, 37.71867835, -122.38857138, 10S
113660399fd7fbc159ba8cd6781a7d37, 553882.29960482, 4174768.21276632, 37.71858631, -122.38861956, 10S
113660399fd7fbc159ba8cd6781a7d37, 553880.11134118, 4174744.69928943, 37.71837451, -122.38864613, 10S

8e55f87246be4b64662b3e268b6e9dcd, 553612.77013082, 4176553.03328222, 37.73468838, -122.39154605, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553606.61464793, 4176540.65568333, 37.73457718, -122.39161682, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553616.58259850, 4176356.32396963, 37.73291525, -122.39151730, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553627.21974371, 4176346.78304129, 37.73282864, -122.39139729, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553636.49910102, 4176341.53659724, 37.73278081, -122.39129237, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553659.02963536, 4176333.68304338, 37.73270870, -122.39103727, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553681.33660256, 4176330.46484081, 37.73267839, -122.39078437, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553697.37646866, 4176330.77158069, 37.73268022, -122.39060232, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553718.12778824, 4176333.64855036, 37.73270493, -122.39036662, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553732.36817331, 4176342.69722239, 37.73278565, -122.39020435, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553745.70437608, 4176355.94669050, 37.73290428, -122.39005203, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553758.35519058, 4176374.02034009, 37.73306643, -122.38990713, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553770.56423599, 4176393.73246026, 37.73324337, -122.38976712, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553783.63523770, 4176421.35057712, 37.73349152, -122.38961674, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553792.70279006, 4176447.12729911, 37.73372331, -122.38951193, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553801.43997058, 4176491.06937974, 37.73411884, -122.38940953, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553802.03394446, 4176514.13518340, 37.73432669, -122.38940108, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553801.73212768, 4176537.29764232, 37.73453546, -122.38940279, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553798.04076078, 4176564.77309384, 37.73478331, -122.38944265, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553787.87997808, 4176587.00550604, 37.73498429, -122.38955631, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553780.89440428, 4176601.36440654, 37.73511411, -122.38963453, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553770.28528014, 4176620.06057844, 37.73528324, -122.38975354, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553765.79236259, 4176626.42623898, 37.73534087, -122.38980406, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553750.27943706, 4176637.90821031, 37.73544527, -122.38997926, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553739.27252934, 4176642.48731361, 37.73548719, -122.39010383, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553717.50743178, 4176645.07895030, 37.73551182, -122.39035064, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553706.48630816, 4176645.06643210, 37.73551236, -122.39047572, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553688.73900511, 4176643.31713203, 37.73549763, -122.39067725, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553678.15101608, 4176639.58794782, 37.73546464, -122.39079769, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553651.45994991, 4176628.73823156, 37.73536842, -122.39110140, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553626.77280002, 4176614.20766096, 37.73523891, -122.39138263, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553617.02443707, 4176605.99465827, 37.73516546, -122.39149387, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553613.73087415, 4176602.46009960, 37.73513379, -122.39153150, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553607.32981694, 4176593.58258642, 37.73505416, -122.39160480, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553599.17957384, 4176576.67748728, 37.73490227, -122.39169854, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553595.73500916, 4176558.11627652, 37.73473518, -122.39173900, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553592.49248627, 4176542.19203318, 37.73459185, -122.39177697, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553590.17188607, 4176521.57949765, 37.73440621, -122.39180483, 10S
8e55f87246be4b64662b3e268b6e9dcd, 553590.47768589, 4176510.05834303, 37.73430236, -122.39180221, 10S

