dataId, x, y, latitude, longitude, zone
67f685049c2092975ce827bbc54e8cd9, 554153.63354848, 4174942.97482124, 37.72014540, -122.38552800, 10S
67f685049c2092975ce827bbc54e8cd9, 554152.77232817, 4174946.82691305, 37.72018017, -122.38553749, 10S
67f685049c2092975ce827bbc54e8cd9, 554121.47397131, 4174974.52804166, 37.72043168, -122.38589054, 10S
67f685049c2092975ce827bbc54e8cd9, 554062.14820756, 4175013.55857131, 37.72078696, -122.38656077, 10S
67f685049c2092975ce827bbc54e8cd9, 554040.01502244, 4175022.63715692, 37.72087009, -122.38681122, 10S
67f685049c2092975ce827bbc54e8cd9, 554024.56940626, 4175025.65510500, 37.72089821, -122.38698625, 10S

102603dd1bb61e9e3505e5c7b7dd1f05, 553867.34542278, 4174871.41552765, 37.71951733, -122.38878159, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553864.22343496, 4174873.87023406, 37.71953964, -122.38881683, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553856.26560591, 4174879.20498324, 37.71958819, -122.38890673, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553846.71601320, 4174881.88750429, 37.71961293, -122.38901488, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553842.24598913, 4174879.89622870, 37.71959525, -122.38906575, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553843.72419751, 4174870.15196259, 37.71950734, -122.38904970, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553851.97327927, 4174860.00887431, 37.71941543, -122.38895685, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553865.91131086, 4174846.29833388, 37.71929104, -122.38879972, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553887.72711846, 4174829.73352336, 37.71914046, -122.38855343, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553906.21096273, 4174816.86569480, 37.71902340, -122.38834466, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553922.59524319, 4174808.04938456, 37.71894298, -122.38815942, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553933.45790956, 4174802.33894849, 37.71889087, -122.38803659, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553948.71334193, 4174799.10030578, 37.71886078, -122.38786374, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553955.71562647, 4174798.62286497, 37.71885607, -122.38778433, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553958.23802306, 4174800.45682822, 37.71887245, -122.38775558, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553958.78312605, 4174809.64639121, 37.71895524, -122.38774871, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553947.85149532, 4174829.16307641, 37.71913178, -122.38787129, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553927.14286650, 4174846.96223593, 37.71929342, -122.38810494, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553912.51129704, 4174855.97782960, 37.71937554, -122.38827028, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553887.28849954, 4174868.13119538, 37.71948656, -122.38855556, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553864.59131292, 4174876.88365750, 37.71956678, -122.38881244, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553857.28419445, 4174882.17148446, 37.71961487, -122.38889495, 10S
102603dd1bb61e9e3505e5c7b7dd1f05, 553856.48432324, 4174883.59017187, 37.71962770, -122.38890392, 10S

8a32a6dc9e7715e7ce3b1c9ca924cde9, 553908.28257098, 4174930.11021476, 37.72004393, -122.38831276, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553904.18002542, 4174933.38646345, 37.72007370, -122.38835907, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553893.27073360, 4174938.40839585, 37.72011960, -122.38848248, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553890.27465326, 4174938.21977549, 37.72011808, -122.38851649, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553891.95913600, 4174932.98268749, 37.72007078, -122.38849776, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553897.71153932, 4174926.26235708, 37.72000987, -122.38843299, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553904.91400493, 4174919.78051029, 37.71995103, -122.38835175, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553924.40933832, 4174904.29643609, 37.71981033, -122.38813170, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553935.45707332, 4174896.50214630, 37.71973943, -122.38800693, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553949.41640945, 4174885.61572078, 37.71964049, -122.38784935, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553960.91480746, 4174877.85373755, 37.71956985, -122.38771946, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553977.32539701, 4174869.55224679, 37.71949407, -122.38753388, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553996.70223430, 4174864.31910642, 37.71944576, -122.38731442, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 554004.28560259, 4174864.27111376, 37.71944488, -122.38722838, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 554005.26721886, 4174865.44968511, 37.71945544, -122.38721716, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 554004.89207132, 4174872.07585066, 37.71951518, -122.38722092, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553997.77709294, 4174879.27536524, 37.71958049, -122.38730111, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553981.76864968, 4174889.76240082, 37.71967595, -122.38748197, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553968.86478807, 4174896.09402161, 37.71973378, -122.38762791, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553936.15749283, 4174914.34150641, 37.71990017, -122.38799766, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553926.47596413, 4174921.51694300, 37.71996541, -122.38810698, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553909.19560942, 4174932.41173201, 37.72006462, -122.38830223, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553900.39328088, 4174936.41218727, 37.72010119, -122.38840181, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553896.83884948, 4174936.92349768, 37.72010601, -122.38844210, 10S
8a32a6dc9e7715e7ce3b1c9ca924cde9, 553895.91342205, 4174937.64070352, 37.72011253, -122.38845255, 10S

c26d797d078ad54609e64a0fccd58117, 551530.98688940, 4179973.75330560, 37.76563826, -122.41492846, 10S
c26d797d078ad54609e64a0fccd58117, 551488.33848777, 4179970.32202585, 37.76560974, -122.41541290, 10S
c26d797d078ad54609e64a0fccd58117, 551467.32060558, 4179962.84926179, 37.76554357, -122.41565205, 10S
c26d797d078ad54609e64a0fccd58117, 551340.61808987, 4179830.63181543, 37.76435905, -122.41709989, 10S
c26d797d078ad54609e64a0fccd58117, 551297.53176252, 4179700.72792315, 37.76319067, -122.41759823, 10S
c26d797d078ad54609e64a0fccd58117, 551300.70162864, 4179632.76809092, 37.76257799, -122.41756705, 10S
c26d797d078ad54609e64a0fccd58117, 551341.85000678, 4179562.28076946, 37.76194039, -122.41710488, 10S
c26d797d078ad54609e64a0fccd58117, 551446.92246117, 4179490.33141716, 37.76128602, -122.41591713, 10S
c26d797d078ad54609e64a0fccd58117, 551524.34869104, 4179474.15210551, 37.76113584, -122.41503929, 10S
c26d797d078ad54609e64a0fccd58117, 551592.16981210, 4179486.79060792, 37.76124592, -122.41426845, 10S
c26d797d078ad54609e64a0fccd58117, 551654.12348690, 4179524.98763977, 37.76158668, -122.41356240, 10S
c26d797d078ad54609e64a0fccd58117, 551708.24648695, 4179582.54154635, 37.76210235, -122.41294386, 10S
c26d797d078ad54609e64a0fccd58117, 551768.06725460, 4179675.04601518, 37.76293268, -122.41225814, 10S
c26d797d078ad54609e64a0fccd58117, 551802.01615483, 4179797.63970736, 37.76403567, -122.41186397, 10S
c26d797d078ad54609e64a0fccd58117, 551790.70492962, 4179864.14594374, 37.76463572, -122.41198764, 10S
c26d797d078ad54609e64a0fccd58117, 551751.16071220, 4179909.35423555, 37.76504541, -122.41243337, 10S
c26d797d078ad54609e64a0fccd58117, 551687.27131526, 4179940.45236193, 37.76532931, -122.41315650, 10S
c26d797d078ad54609e64a0fccd58117, 551608.48872539, 4179959.65589152, 37.76550683, -122.41404957, 10S
c26d797d078ad54609e64a0fccd58117, 551544.80070742, 4179959.33410380, 37.76550753, -122.41477265, 10S
c26d797d078ad54609e64a0fccd58117, 551493.07174710, 4179951.46896877, 37.76543956, -122.41536050, 10S
c26d797d078ad54609e64a0fccd58117, 551459.96396376, 4179940.68542226, 37.76534423, -122.41573715, 10S

c47e1c4c9e311dde9cc73c5ea2e080d9, 554255.75190296, 4177059.74689016, 37.73921738, -122.38421138, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554251.94092000, 4177062.09124981, 37.73923874, -122.38425446, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554232.28836635, 4177078.17819451, 37.73938489, -122.38447629, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554222.76936276, 4177082.58371760, 37.73942516, -122.38458400, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554168.52518930, 4177088.14715635, 37.73947852, -122.38519921, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554132.72441944, 4177069.24376522, 37.73931026, -122.38560693, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554127.47141545, 4177052.67479462, 37.73916124, -122.38566778, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554127.42416581, 4177041.53927680, 37.73906088, -122.38566914, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554159.15617494, 4177002.43423529, 37.73870656, -122.38531193, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554194.27594075, 4176981.70752677, 37.73851768, -122.38491490, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554231.15647681, 4176964.09372785, 37.73835674, -122.38449765, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554264.22248031, 4176956.30851668, 37.73828461, -122.38412297, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554293.18117792, 4176958.81472003, 37.73830548, -122.38379413, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554311.66406711, 4176975.94528317, 37.73845878, -122.38358309, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554307.89851332, 4177018.52831616, 37.73884280, -122.38362264, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554223.71738116, 4177080.72254699, 37.73940833, -122.38457338, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554213.71045510, 4177082.88798197, 37.73942844, -122.38468679, 10S
c47e1c4c9e311dde9cc73c5ea2e080d9, 554206.72415747, 4177083.68290053, 37.73943602, -122.38476602, 10S

d64cf3bd49b35d5539e9f8c27539852e, 553921.17456753, 4174748.62215642, 37.71840745, -122.38817994, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553911.44239409, 4174748.04928647, 37.71840286, -122.38829041, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553908.29108569, 4174746.90948955, 37.71839278, -122.38832624, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553905.17056078, 4174733.54549417, 37.71827251, -122.38836264, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553913.42308131, 4174721.60150492, 37.71816438, -122.38826989, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553931.81013787, 4174720.33111352, 37.71815184, -122.38806137, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553943.69217821, 4174727.53322060, 37.71821606, -122.38792602, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553945.61256431, 4174742.64906982, 37.71835218, -122.38790311, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553944.27188328, 4174746.79980772, 37.71838967, -122.38791802, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553932.81821697, 4174752.00445133, 37.71843725, -122.38804758, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553921.23227784, 4174751.92953479, 37.71843726, -122.38817904, 10S
d64cf3bd49b35d5539e9f8c27539852e, 553914.87261571, 4174749.77250981, 37.71841819, -122.38825136, 10S

0adee11bc63ea22e0f8b554a2b452683, 553826.82493261, 4174898.29541769, 37.71976198, -122.38923935, 10S
0adee11bc63ea22e0f8b554a2b452683, 553819.71025164, 4174894.31921579, 37.71972656, -122.38932037, 10S
0adee11bc63ea22e0f8b554a2b452683, 553818.91397430, 4174878.31592556, 37.71958237, -122.38933059, 10S
0adee11bc63ea22e0f8b554a2b452683, 553819.18706477, 4174874.99480770, 37.71955243, -122.38932774, 10S
0adee11bc63ea22e0f8b554a2b452683, 553833.00956173, 4174870.97122503, 37.71951535, -122.38917121, 10S
0adee11bc63ea22e0f8b554a2b452683, 553847.05218296, 4174878.58295808, 37.71958313, -122.38901131, 10S
0adee11bc63ea22e0f8b554a2b452683, 553849.37753534, 4174887.12630121, 37.71965999, -122.38898430, 10S
0adee11bc63ea22e0f8b554a2b452683, 553842.62890314, 4174902.66655681, 37.71980045, -122.38905972, 10S
0adee11bc63ea22e0f8b554a2b452683, 553829.51990046, 4174906.06376202, 37.71983184, -122.38920820, 10S
0adee11bc63ea22e0f8b554a2b452683, 553824.32449098, 4174902.68489101, 37.71980169, -122.38926740, 10S

88d721fdee1432e5a3d95a6c95ecfd0c, 553845.38443981, 4174878.91357691, 37.71958620, -122.38903021, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553847.38875460, 4174877.56965417, 37.71957397, -122.38900757, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553872.07058268, 4174860.59085512, 37.71941950, -122.38872878, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553874.57781427, 4174858.13632349, 37.71939723, -122.38870052, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553892.32842531, 4174845.80145809, 37.71928501, -122.38850003, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553902.26767695, 4174839.68640687, 37.71922931, -122.38838771, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553905.07139011, 4174838.56480199, 37.71921904, -122.38835598, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553918.48800171, 4174830.61796242, 37.71914662, -122.38820435, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553938.86703768, 4174816.77996991, 37.71902070, -122.38797415, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553941.69076438, 4174815.74763614, 37.71901123, -122.38794219, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553944.33311106, 4174813.32184248, 37.71898922, -122.38791239, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553950.08262035, 4174806.01554623, 37.71892303, -122.38784770, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553954.79366894, 4174796.42472261, 37.71883631, -122.38779496, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553961.59281984, 4174791.09682815, 37.71878789, -122.38771821, 10S
88d721fdee1432e5a3d95a6c95ecfd0c, 553964.80802982, 4174790.90809923, 37.71878600, -122.38768174, 10S

39cc8c85f95e5d7e5194daeb91aef441, 553958.34311747, 4175046.57178898, 37.72109063, -122.38773613, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553955.25388219, 4175040.80313002, 37.72103882, -122.38777161, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553946.90306701, 4175031.42456059, 37.72095478, -122.38786705, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553941.13891102, 4175022.35227775, 37.72087336, -122.38793313, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553935.75656798, 4175013.14862321, 37.72079072, -122.38799488, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553930.84135756, 4175005.50717409, 37.72072214, -122.38805122, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553927.06031751, 4175000.25099388, 37.72067499, -122.38809451, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553923.28750184, 4174993.38529090, 37.72061333, -122.38813782, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553916.16910067, 4174983.64621127, 37.72052598, -122.38821931, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553909.90009053, 4174975.62222387, 37.72045403, -122.38829104, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553891.89568451, 4174954.81274508, 37.72026753, -122.38849686, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553886.18956941, 4174946.69174385, 37.72019468, -122.38856221, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553883.53467995, 4174941.54218540, 37.72014842, -122.38859271, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553875.06795730, 4174928.81960951, 37.72003425, -122.38868972, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553869.14059587, 4174923.65404335, 37.71998805, -122.38875736, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553864.27155178, 4174917.73236339, 37.71993496, -122.38881304, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553856.52464829, 4174910.75599211, 37.71987254, -122.38890145, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553850.11445134, 4174904.32291890, 37.71981494, -122.38897466, 10S
39cc8c85f95e5d7e5194daeb91aef441, 553841.99398774, 4174894.45363434, 37.71972646, -122.38906753, 10S

234ae5d8a52ea9a163c33500708196ca, 553901.28090057, 4174925.33365515, 37.72000129, -122.38839256, 10S
234ae5d8a52ea9a163c33500708196ca, 553932.62500002, 4174902.25160299, 37.71979141, -122.38803864, 10S
234ae5d8a52ea9a163c33500708196ca, 553940.32334600, 4174895.34814402, 37.71972874, -122.38795180, 10S
234ae5d8a52ea9a163c33500708196ca, 553960.47571757, 4174886.06051592, 37.71964384, -122.38772384, 10S
234ae5d8a52ea9a163c33500708196ca, 553971.61032843, 4174878.50862516, 37.71957512, -122.38759806, 10S
234ae5d8a52ea9a163c33500708196ca, 553979.60875354, 4174876.09844824, 37.71955293, -122.38750749, 10S
234ae5d8a52ea9a163c33500708196ca, 553993.34313525, 4174870.36750870, 37.71950047, -122.38735208, 10S
234ae5d8a52ea9a163c33500708196ca, 553999.34629061, 4174869.72973880, 37.71949437, -122.38728402, 10S
234ae5d8a52ea9a163c33500708196ca, 554007.39732606, 4174869.96112260, 37.71949598, -122.38719265, 10S
234ae5d8a52ea9a163c33500708196ca, 554023.11858043, 4174879.55427591, 37.71958151, -122.38701356, 10S
234ae5d8a52ea9a163c33500708196ca, 554031.47468069, 4174883.91853302, 37.71962035, -122.38691843, 10S
234ae5d8a52ea9a163c33500708196ca, 554041.98507567, 4174889.94370333, 37.71967404, -122.38679873, 10S
234ae5d8a52ea9a163c33500708196ca, 554043.55101706, 4174892.45959863, 37.71969662, -122.38678078, 10S
234ae5d8a52ea9a163c33500708196ca, 554052.10078772, 4174900.91904364, 37.71977236, -122.38668314, 10S
234ae5d8a52ea9a163c33500708196ca, 554064.08060577, 4174921.58288728, 37.71995789, -122.38654568, 10S
234ae5d8a52ea9a163c33500708196ca, 554068.11566537, 4174934.35440549, 37.72007276, -122.38649895, 10S
234ae5d8a52ea9a163c33500708196ca, 554073.23692792, 4174946.57122580, 37.72018256, -122.38643993, 10S
234ae5d8a52ea9a163c33500708196ca, 554076.59281697, 4174954.41464693, 37.72025306, -122.38640127, 10S
234ae5d8a52ea9a163c33500708196ca, 554079.23482350, 4174957.09124133, 37.72027703, -122.38637110, 10S

f83d0cae0b4426f87fbaf8e839cbb77f, 553976.98759288, 4175043.92013955, 37.72106563, -122.38752478, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 553986.20826235, 4175037.19628553, 37.72100449, -122.38742065, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 553991.36070235, 4175029.67312683, 37.72093638, -122.38736275, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554003.47902651, 4175019.31581960, 37.72084231, -122.38722602, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554007.56188828, 4175014.94220906, 37.72080266, -122.38718002, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554021.50119105, 4175005.60022031, 37.72071764, -122.38702255, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554031.06551494, 4175002.25666809, 37.72068694, -122.38691428, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554054.09369079, 4174990.57316222, 37.72058028, -122.38665387, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554057.20958014, 4174989.89306800, 37.72057396, -122.38661856, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554064.30657979, 4174985.86226265, 37.72053721, -122.38653834, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554072.58910660, 4174983.15514560, 37.72051233, -122.38644456, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554085.74270007, 4174977.96813601, 37.72046480, -122.38629570, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554094.08601594, 4174971.11199812, 37.72040251, -122.38620155, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554099.22038832, 4174963.46218976, 37.72033326, -122.38614386, 10S
f83d0cae0b4426f87fbaf8e839cbb77f, 554109.26750539, 4174958.46720988, 37.72028765, -122.38603024, 10S

