dataId, x, y, latitude, longitude, zone
10900d1a34d18db7fe49040f24686183, 552434.97632664, 4181318.52608015, 37.77770698, -122.40456808, 10S
10900d1a34d18db7fe49040f24686183, 552441.98512545, 4181314.74116851, 37.77767247, -122.40448877, 10S
10900d1a34d18db7fe49040f24686183, 552449.60704194, 4181314.80297309, 37.77767259, -122.40440222, 10S
10900d1a34d18db7fe49040f24686183, 552458.24017544, 4181315.71773640, 37.77768033, -122.40430412, 10S
10900d1a34d18db7fe49040f24686183, 552469.57026133, 4181323.30758766, 37.77774809, -122.40417492, 10S
10900d1a34d18db7fe49040f24686183, 552479.39417753, 4181332.09061377, 37.77782668, -122.40406273, 10S
10900d1a34d18db7fe49040f24686183, 552492.99598926, 4181342.83281505, 37.77792272, -122.40390750, 10S
10900d1a34d18db7fe49040f24686183, 552507.18208580, 4181356.55525093, 37.77804558, -122.40374543, 10S
10900d1a34d18db7fe49040f24686183, 552510.31839248, 4181360.56678414, 37.77808156, -122.40370952, 10S
10900d1a34d18db7fe49040f24686183, 552533.94911716, 4181384.56854612, 37.77829652, -122.40343946, 10S
10900d1a34d18db7fe49040f24686183, 552540.95465154, 4181392.48877353, 37.77836750, -122.40335933, 10S
10900d1a34d18db7fe49040f24686183, 552556.63078484, 4181405.05319912, 37.77847984, -122.40318042, 10S
10900d1a34d18db7fe49040f24686183, 552568.29200373, 4181417.80069689, 37.77859406, -122.40304708, 10S
10900d1a34d18db7fe49040f24686183, 552573.14877246, 4181419.70881347, 37.77861098, -122.40299179, 10S
10900d1a34d18db7fe49040f24686183, 552582.52738474, 4181431.15232487, 37.77871357, -122.40288446, 10S
10900d1a34d18db7fe49040f24686183, 552601.02030617, 4181450.59554561, 37.77888775, -122.40267306, 10S
10900d1a34d18db7fe49040f24686183, 552614.64111987, 4181466.87764623, 37.77903371, -122.40251721, 10S
10900d1a34d18db7fe49040f24686183, 552628.16244113, 4181487.99026717, 37.77922321, -122.40236214, 10S
10900d1a34d18db7fe49040f24686183, 552632.29558739, 4181495.52647674, 37.77929090, -122.40231466, 10S
10900d1a34d18db7fe49040f24686183, 552633.92493330, 4181501.28681300, 37.77934272, -122.40229575, 10S
10900d1a34d18db7fe49040f24686183, 552634.97569189, 4181505.93517925, 37.77938455, -122.40228348, 10S
10900d1a34d18db7fe49040f24686183, 552635.04106761, 4181513.81570539, 37.77945557, -122.40228216, 10S
10900d1a34d18db7fe49040f24686183, 552633.79562934, 4181516.54195176, 37.77948022, -122.40229611, 10S
10900d1a34d18db7fe49040f24686183, 552630.14969867, 4181520.18012232, 37.77951322, -122.40233724, 10S
10900d1a34d18db7fe49040f24686183, 552629.02983667, 4181522.10800120, 37.77953066, -122.40234982, 10S
10900d1a34d18db7fe49040f24686183, 552624.17857698, 4181522.93719104, 37.77953841, -122.40240485, 10S
10900d1a34d18db7fe49040f24686183, 552617.44378149, 4181521.94715979, 37.77952988, -122.40248139, 10S
10900d1a34d18db7fe49040f24686183, 552615.45360152, 4181519.83184457, 37.77951092, -122.40250415, 10S

