dataId, x, y, latitude, longitude, zone
aae905d58950c4cac2dcd2ad721b2501, 553653.21186460, 4176469.50691361, 37.73393320, -122.39109327, 10S
aae905d58950c4cac2dcd2ad721b2501, 553661.53283071, 4176469.64839043, 37.73393399, -122.39099883, 10S
aae905d58950c4cac2dcd2ad721b2501, 553670.02457333, 4176467.67471987, 37.73391570, -122.39090261, 10S
aae905d58950c4cac2dcd2ad721b2501, 553687.45393711, 4176459.43084049, 37.73384038, -122.39070542, 10S
aae905d58950c4cac2dcd2ad721b2501, 553698.43285175, 4176457.57548940, 37.73382301, -122.39058097, 10S
aae905d58950c4cac2dcd2ad721b2501, 553709.47014624, 4176451.08516743, 37.73376387, -122.39045619, 10S
aae905d58950c4cac2dcd2ad721b2501, 553717.81863281, 4176448.87115456, 37.73374342, -122.39036161, 10S
aae905d58950c4cac2dcd2ad721b2501, 553728.36836133, 4176442.45937720, 37.73368502, -122.39024236, 10S
aae905d58950c4cac2dcd2ad721b2501, 553740.94891395, 4176438.23838702, 37.73364623, -122.39009991, 10S
aae905d58950c4cac2dcd2ad721b2501, 553749.36742190, 4176438.26368425, 37.73364597, -122.39000437, 10S
aae905d58950c4cac2dcd2ad721b2501, 553772.80175481, 4176427.80552214, 37.73355033, -122.38973920, 10S
aae905d58950c4cac2dcd2ad721b2501, 553781.31799059, 4176425.81736600, 37.73353192, -122.38964271, 10S
aae905d58950c4cac2dcd2ad721b2501, 553800.80258234, 4176415.45610769, 37.73343739, -122.38942236, 10S
aae905d58950c4cac2dcd2ad721b2501, 553826.51112977, 4176406.93067917, 37.73335904, -122.38913124, 10S
aae905d58950c4cac2dcd2ad721b2501, 553831.15000562, 4176402.58208474, 37.73331957, -122.38907892, 10S
aae905d58950c4cac2dcd2ad721b2501, 553844.27048550, 4176398.32972236, 37.73328047, -122.38893034, 10S
aae905d58950c4cac2dcd2ad721b2501, 553884.96371728, 4176377.36817708, 37.73308916, -122.38847010, 10S
aae905d58950c4cac2dcd2ad721b2501, 553928.00000744, 4176343.50569452, 37.73278143, -122.38798423, 10S
aae905d58950c4cac2dcd2ad721b2501, 553927.94177702, 4176337.20025350, 37.73272460, -122.38798535, 10S
aae905d58950c4cac2dcd2ad721b2501, 553932.58906647, 4176330.98693500, 37.73266833, -122.38793308, 10S
aae905d58950c4cac2dcd2ad721b2501, 553941.11160752, 4176309.62319580, 37.73247528, -122.38783795, 10S
aae905d58950c4cac2dcd2ad721b2501, 553947.66232203, 4176305.38129741, 37.73243666, -122.38776392, 10S
aae905d58950c4cac2dcd2ad721b2501, 553958.65960688, 4176281.73974923, 37.73222294, -122.38764088, 10S
aae905d58950c4cac2dcd2ad721b2501, 553964.93618509, 4176264.64125774, 37.73206846, -122.38757092, 10S
aae905d58950c4cac2dcd2ad721b2501, 553969.39763831, 4176260.39226862, 37.73202990, -122.38752061, 10S
aae905d58950c4cac2dcd2ad721b2501, 553969.56751082, 4176256.15615194, 37.73199171, -122.38751900, 10S
aae905d58950c4cac2dcd2ad721b2501, 553960.99746328, 4176251.90381203, 37.73195389, -122.38761656, 10S
aae905d58950c4cac2dcd2ad721b2501, 553960.99594084, 4176249.86474313, 37.73193552, -122.38761673, 10S
aae905d58950c4cac2dcd2ad721b2501, 553950.26546290, 4176243.54344445, 37.73187918, -122.38773897, 10S
aae905d58950c4cac2dcd2ad721b2501, 553920.10977439, 4176221.91948234, 37.73168606, -122.38808278, 10S
aae905d58950c4cac2dcd2ad721b2501, 553894.32075858, 4176219.57537775, 37.73166645, -122.38837561, 10S
aae905d58950c4cac2dcd2ad721b2501, 553857.94866949, 4176221.41527436, 37.73168517, -122.38878822, 10S
aae905d58950c4cac2dcd2ad721b2501, 553827.74509671, 4176231.74016005, 37.73178001, -122.38913021, 10S
aae905d58950c4cac2dcd2ad721b2501, 553793.22341832, 4176252.93917051, 37.73197310, -122.38952039, 10S
aae905d58950c4cac2dcd2ad721b2501, 553780.32938928, 4176263.49316874, 37.73206898, -122.38966594, 10S
aae905d58950c4cac2dcd2ad721b2501, 553765.53363522, 4176271.81615282, 37.73214486, -122.38983322, 10S
aae905d58950c4cac2dcd2ad721b2501, 553737.45063365, 4176290.97529825, 37.73231919, -122.39015049, 10S
aae905d58950c4cac2dcd2ad721b2501, 553707.05124465, 4176303.58644184, 37.73243463, -122.39049454, 10S
aae905d58950c4cac2dcd2ad721b2501, 553691.91545586, 4176314.05797432, 37.73252990, -122.39066553, 10S
aae905d58950c4cac2dcd2ad721b2501, 553677.02357598, 4176322.31254815, 37.73260517, -122.39083391, 10S
aae905d58950c4cac2dcd2ad721b2501, 553664.36199811, 4176333.03934225, 37.73270259, -122.39097681, 10S
aae905d58950c4cac2dcd2ad721b2501, 553612.69986903, 4176360.34044746, 37.73295168, -122.39156106, 10S
aae905d58950c4cac2dcd2ad721b2501, 553587.08200751, 4176373.15453917, 37.73306867, -122.39185083, 10S
aae905d58950c4cac2dcd2ad721b2501, 553580.55853802, 4176375.38870255, 37.73308919, -122.39192470, 10S
aae905d58950c4cac2dcd2ad721b2501, 553563.61036110, 4176385.99979643, 37.73318581, -122.39211625, 10S
aae905d58950c4cac2dcd2ad721b2501, 553531.46283128, 4176411.22392875, 37.73341504, -122.39247921, 10S
aae905d58950c4cac2dcd2ad721b2501, 553522.86889241, 4176419.84884775, 37.73349327, -122.39257610, 10S
aae905d58950c4cac2dcd2ad721b2501, 553508.06809709, 4176428.35177976, 37.73357077, -122.39274344, 10S
aae905d58950c4cac2dcd2ad721b2501, 553486.73347636, 4176443.07944485, 37.73370476, -122.39298447, 10S
aae905d58950c4cac2dcd2ad721b2501, 553420.12090532, 4176485.30553804, 37.73408922, -122.39373730, 10S
aae905d58950c4cac2dcd2ad721b2501, 553377.05236648, 4176519.23426022, 37.73439753, -122.39422357, 10S
aae905d58950c4cac2dcd2ad721b2501, 553366.29239375, 4176529.76667505, 37.73449308, -122.39434491, 10S
aae905d58950c4cac2dcd2ad721b2501, 553359.57952177, 4176533.87446258, 37.73453050, -122.39442078, 10S
aae905d58950c4cac2dcd2ad721b2501, 553342.41239910, 4176550.99468800, 37.73468580, -122.39461435, 10S
aae905d58950c4cac2dcd2ad721b2501, 553324.95975009, 4176563.71737307, 37.73480148, -122.39481148, 10S
aae905d58950c4cac2dcd2ad721b2501, 553311.89970962, 4176576.34610712, 37.73491606, -122.39495876, 10S
aae905d58950c4cac2dcd2ad721b2501, 553309.75186857, 4176580.45795990, 37.73495325, -122.39498283, 10S
aae905d58950c4cac2dcd2ad721b2501, 553292.18651436, 4176597.55025841, 37.73510832, -122.39518092, 10S
aae905d58950c4cac2dcd2ad721b2501, 553249.32297392, 4176631.66951921, 37.73541833, -122.39566486, 10S
aae905d58950c4cac2dcd2ad721b2501, 553238.76719302, 4176642.39244552, 37.73551558, -122.39578387, 10S
aae905d58950c4cac2dcd2ad721b2501, 553199.82666467, 4176671.87678079, 37.73578358, -122.39622363, 10S
aae905d58950c4cac2dcd2ad721b2501, 553171.98419622, 4176695.22211172, 37.73599561, -122.39653790, 10S
aae905d58950c4cac2dcd2ad721b2501, 553145.81785129, 4176718.35434317, 37.73620562, -122.39683316, 10S
aae905d58950c4cac2dcd2ad721b2501, 553134.70904696, 4176731.20164390, 37.73632205, -122.39695829, 10S
aae905d58950c4cac2dcd2ad721b2501, 553128.33307219, 4176735.49226920, 37.73636109, -122.39703034, 10S
aae905d58950c4cac2dcd2ad721b2501, 553123.67464556, 4176741.86952698, 37.73641884, -122.39708274, 10S
aae905d58950c4cac2dcd2ad721b2501, 553117.25751801, 4176748.17441652, 37.73647604, -122.39715510, 10S
aae905d58950c4cac2dcd2ad721b2501, 553113.18943107, 4176762.89845853, 37.73660898, -122.39720019, 10S
aae905d58950c4cac2dcd2ad721b2501, 553106.55196562, 4176799.04945957, 37.73693518, -122.39727288, 10S
aae905d58950c4cac2dcd2ad721b2501, 553106.39144858, 4176828.97089293, 37.73720487, -122.39727251, 10S
aae905d58950c4cac2dcd2ad721b2501, 553108.39933968, 4176835.34276593, 37.73726218, -122.39724926, 10S
aae905d58950c4cac2dcd2ad721b2501, 553112.96774091, 4176841.67015559, 37.73731894, -122.39719695, 10S
aae905d58950c4cac2dcd2ad721b2501, 553115.24859015, 4176850.03811586, 37.73739423, -122.39717046, 10S
aae905d58950c4cac2dcd2ad721b2501, 553123.43487152, 4176860.90234808, 37.73749167, -122.39707676, 10S
aae905d58950c4cac2dcd2ad721b2501, 553129.76209764, 4176871.65302478, 37.73758820, -122.39700416, 10S
aae905d58950c4cac2dcd2ad721b2501, 553138.40608930, 4176880.20079159, 37.73766474, -122.39690544, 10S
aae905d58950c4cac2dcd2ad721b2501, 553147.23485954, 4176884.43597667, 37.73770239, -122.39680493, 10S
aae905d58950c4cac2dcd2ad721b2501, 553155.56229338, 4176886.51105284, 37.73772061, -122.39671027, 10S
aae905d58950c4cac2dcd2ad721b2501, 553183.55512324, 4176886.57634293, 37.73771958, -122.39639258, 10S
aae905d58950c4cac2dcd2ad721b2501, 553198.47287611, 4176882.32485173, 37.73768039, -122.39622359, 10S
aae905d58950c4cac2dcd2ad721b2501, 553207.11089856, 4176878.07349505, 37.73764157, -122.39612587, 10S
aae905d58950c4cac2dcd2ad721b2501, 553209.18337320, 4176873.82041189, 37.73760312, -122.39610266, 10S
aae905d58950c4cac2dcd2ad721b2501, 553217.87638794, 4176865.41813638, 37.73752689, -122.39600462, 10S
aae905d58950c4cac2dcd2ad721b2501, 553226.71224118, 4176859.21431419, 37.73747046, -122.39590480, 10S
aae905d58950c4cac2dcd2ad721b2501, 553233.03218028, 4176850.51569162, 37.73739169, -122.39583371, 10S
aae905d58950c4cac2dcd2ad721b2501, 553245.71482867, 4176837.70688609, 37.73727551, -122.39569071, 10S
aae905d58950c4cac2dcd2ad721b2501, 553248.15796479, 4176833.41897867, 37.73723672, -122.39566330, 10S
aae905d58950c4cac2dcd2ad721b2501, 553259.23839475, 4176824.99495330, 37.73716015, -122.39553817, 10S
aae905d58950c4cac2dcd2ad721b2501, 553265.62721005, 4176818.73820849, 37.73710339, -122.39546612, 10S
aae905d58950c4cac2dcd2ad721b2501, 553270.28474738, 4176812.53126689, 37.73704718, -122.39541372, 10S
aae905d58950c4cac2dcd2ad721b2501, 553276.69005173, 4176808.08961481, 37.73700677, -122.39534135, 10S
aae905d58950c4cac2dcd2ad721b2501, 553294.24606432, 4176786.83053727, 37.73681415, -122.39514367, 10S
aae905d58950c4cac2dcd2ad721b2501, 553294.51359715, 4176784.70949905, 37.73679501, -122.39514079, 10S
aae905d58950c4cac2dcd2ad721b2501, 553296.79771008, 4176782.62182708, 37.73677607, -122.39511502, 10S
aae905d58950c4cac2dcd2ad721b2501, 553288.18341611, 4176782.60034131, 37.73677637, -122.39521278, 10S

108a4aa564b1d81caaa08523936f9aaf, 553390.39669862, 4177124.53757225, 37.73985223, -122.39402767, 10S
108a4aa564b1d81caaa08523936f9aaf, 553386.40841800, 4177116.96842969, 37.73978424, -122.39407349, 10S
108a4aa564b1d81caaa08523936f9aaf, 553346.08178038, 4177079.91973431, 37.73945268, -122.39453388, 10S
108a4aa564b1d81caaa08523936f9aaf, 553320.76463808, 4177048.27764332, 37.73916897, -122.39482353, 10S
108a4aa564b1d81caaa08523936f9aaf, 553296.56711707, 4177024.09525053, 37.73895243, -122.39509993, 10S
108a4aa564b1d81caaa08523936f9aaf, 553286.32903387, 4177008.76521595, 37.73881486, -122.39521725, 10S
108a4aa564b1d81caaa08523936f9aaf, 553277.46691722, 4176998.44344513, 37.73872235, -122.39531858, 10S
108a4aa564b1d81caaa08523936f9aaf, 553260.05262276, 4176980.81804322, 37.73856451, -122.39551751, 10S
108a4aa564b1d81caaa08523936f9aaf, 553250.25572333, 4176972.03727502, 37.73848594, -122.39562934, 10S
108a4aa564b1d81caaa08523936f9aaf, 553222.49585947, 4176944.04774893, 37.73823529, -122.39594643, 10S
108a4aa564b1d81caaa08523936f9aaf, 553216.46876703, 4176935.09903218, 37.73815499, -122.39601549, 10S
108a4aa564b1d81caaa08523936f9aaf, 553216.79217745, 4176924.87513536, 37.73806282, -122.39601257, 10S
108a4aa564b1d81caaa08523936f9aaf, 553218.46038294, 4176914.60690253, 37.73797018, -122.39599439, 10S
108a4aa564b1d81caaa08523936f9aaf, 553223.66170587, 4176889.49460206, 37.73774355, -122.39593720, 10S
108a4aa564b1d81caaa08523936f9aaf, 553233.82454207, 4176871.90043761, 37.73758438, -122.39582315, 10S
108a4aa564b1d81caaa08523936f9aaf, 553240.53841568, 4176858.00063375, 37.73745871, -122.39574797, 10S
108a4aa564b1d81caaa08523936f9aaf, 553242.85362339, 4176855.42749343, 37.73743539, -122.39572189, 10S
108a4aa564b1d81caaa08523936f9aaf, 553249.46096350, 4176836.36195456, 37.73726317, -122.39564830, 10S
108a4aa564b1d81caaa08523936f9aaf, 553252.35568604, 4176826.48481547, 37.73717398, -122.39561617, 10S
108a4aa564b1d81caaa08523936f9aaf, 553256.06688628, 4176817.82981602, 37.73709576, -122.39557469, 10S
108a4aa564b1d81caaa08523936f9aaf, 553259.99013600, 4176811.66943667, 37.73704001, -122.39553061, 10S
108a4aa564b1d81caaa08523936f9aaf, 553270.28206630, 4176791.54978597, 37.73685808, -122.39541529, 10S
108a4aa564b1d81caaa08523936f9aaf, 553273.00144025, 4176789.05216200, 37.73683541, -122.39538461, 10S
108a4aa564b1d81caaa08523936f9aaf, 553274.51211987, 4176789.07304121, 37.73683551, -122.39536746, 10S

70762d52352d5aa20b8b4227bd090fc9, 553386.70603910, 4177106.83020205, 37.73969285, -122.39407085, 10S
70762d52352d5aa20b8b4227bd090fc9, 553410.79709877, 4177087.92184152, 37.73952103, -122.39379883, 10S
70762d52352d5aa20b8b4227bd090fc9, 553447.79156792, 4177064.34158865, 37.73930634, -122.39338070, 10S
70762d52352d5aa20b8b4227bd090fc9, 553474.84308106, 4177048.18925992, 37.73915918, -122.39307488, 10S
70762d52352d5aa20b8b4227bd090fc9, 553516.94478055, 4177030.77850587, 37.73899980, -122.39259834, 10S
70762d52352d5aa20b8b4227bd090fc9, 553535.96299594, 4177020.74365467, 37.73890825, -122.39238324, 10S
70762d52352d5aa20b8b4227bd090fc9, 553575.69085396, 4176999.36237072, 37.73871322, -122.39193394, 10S
70762d52352d5aa20b8b4227bd090fc9, 553611.05209407, 4176978.26328786, 37.73852099, -122.39153418, 10S
70762d52352d5aa20b8b4227bd090fc9, 553617.49744517, 4176975.90993868, 37.73849940, -122.39146121, 10S
70762d52352d5aa20b8b4227bd090fc9, 553618.95359285, 4176972.24112982, 37.73846625, -122.39144495, 10S

25f623f39264f3ce6d2d49ec61a4637a, 553548.51982962, 4176995.46192717, 37.73867966, -122.39224260, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553549.88839356, 4176994.01496381, 37.73866653, -122.39222717, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553549.98860590, 4176992.55312911, 37.73865335, -122.39222614, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553554.80814482, 4176988.99903282, 37.73862104, -122.39217171, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553580.23059793, 4176965.24267775, 37.73840544, -122.39188494, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553614.51987877, 4176949.03655980, 37.73825737, -122.39149698, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553640.11574678, 4176931.41808238, 37.73809708, -122.39120780, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553649.01705317, 4176923.75637225, 37.73802750, -122.39110734, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553657.79525067, 4176913.51459266, 37.73793468, -122.39100847, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553664.38142734, 4176908.70786107, 37.73789097, -122.39093408, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553670.68404958, 4176902.60303472, 37.73783558, -122.39086301, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553673.32549531, 4176897.71103539, 37.73779134, -122.39083339, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553676.08615645, 4176897.87237037, 37.73779263, -122.39080205, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553679.69592878, 4176894.22994941, 37.73775959, -122.39076135, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553686.22288640, 4176890.58665463, 37.73772637, -122.39068754, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553691.12178886, 4176885.64314462, 37.73768153, -122.39063231, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553706.45810273, 4176873.12254891, 37.73756778, -122.39045919, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553710.54941321, 4176869.35089005, 37.73753355, -122.39041303, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553710.81907504, 4176868.07401671, 37.73752202, -122.39041007, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553708.39985758, 4176866.77301695, 37.73751044, -122.39043762, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553691.85225603, 4176843.78748037, 37.73730425, -122.39062711, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553668.95262135, 4176818.52531453, 37.73707791, -122.39088886, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553644.72615040, 4176786.77356242, 37.73679316, -122.39116615, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553625.75329447, 4176758.70015711, 37.73654125, -122.39138354, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553614.33566133, 4176737.30271606, 37.73634907, -122.39151469, 10S
25f623f39264f3ce6d2d49ec61a4637a, 553606.87395142, 4176725.97691553, 37.73624743, -122.39160021, 10S
